Employee ID,Name,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility,EngagementScore,Engagement_Category
911947,Aaina Bath,Finance,Accountant,90,75.12,92.11,4.1,72.44,39,4.9,24,Yes,83.67,HIGH
706670,Fateh Master,Sales,Account Manager,60,61.9,89.02,4.9,94.18,46,4.7,23,No,90.65,HIGH
902256,Vivaan Savant,IT,Software Engineer,100,76.01,77.34,4.9,82.52,46,4.5,14,Yes,85.42,HIGH
794499,Gatik Ramesh,Finance,Financial Analyst,64,86.28,96.12,4.0,80.18,35,4.1,23,No,84.31,HIGH
106054,Divyansh Taneja,Sales,Business Development,71,65.37,80.68,3.9,98.37,46,4.2,2,No,84.58,HIGH
451785,Fateh Chauhan,Finance,Auditor,95,81.0,87.11,4.4,70.09,43,3.7,16,No,78.95,HIGH
266584,Nirvaan Shan,HR,Employee Relations,70,62.89,79.18,3.3,94.31,55,4.1,3,No,80.02,HIGH
625909,Miraya Sastry,Finance,Financial Analyst,74,84.19,83.06,3.8,85.99,38,3.9,22,No,81.63,HIGH
257068,Adah Kumer,Marketing,Content Strategist,61,85.39,81.39,4.3,91.99,42,3.7,12,No,84.41,HIGH
614013,Darshit Kanda,Finance,Accountant,78,79.94,77.57,4.0,91.28,53,3.2,12,No,79.69,HIGH
961711,Priyansh Sabharwal,Sales,Business Development,78,67.37,77.56,3.3,96.98,47,3.4,8,No,78.14,HIGH
149976,Jayant Krish,Marketing,SEO Specialist,94,89.9,94.62,4.6,79.69,46,4.6,25,Yes,88.62,HIGH
793928,Indrans Luthra,Marketing,Marketing Executive,74,80.06,82.16,4.7,90.64,50,4.1,2,No,86.83,HIGH
149508,Badal D’Alia,Marketing,SEO Specialist,61,94.29,96.61,4.3,84.12,37,3.8,4,No,86.39,HIGH
228972,Alisha Maharaj,Sales,Account Manager,81,79.43,97.97,4.3,78.47,43,4.0,13,No,84.28,HIGH
363615,Riaan Dutta,Finance,Auditor,52,65.82,88.38,3.3,71.97,41,3.4,7,No,72.65,MEDIUM
950003,Mehul Chaudry,HR,Employee Relations,62,63.61,99.6,3.6,74.46,49,4.0,3,No,79.02,HIGH
308395,Lakshay Chada,HR,Recruitment Specialist,76,82.21,75.3,4.6,77.43,38,3.7,1,No,79.71,HIGH
538353,Kashvi Bumb,IT,Software Engineer,57,60.09,98.14,5.0,95.6,50,3.2,21,No,87.12,HIGH
106528,Suhana Gour,IT,Cybersecurity Specialist,66,89.78,98.55,4.6,96.44,44,4.5,26,No,94.02,HIGH
642778,Jivika Karan,IT,Software Engineer,69,89.93,82.56,4.9,97.05,54,4.1,0,No,90.62,HIGH
794296,Pari Gola,Finance,Financial Analyst,61,66.56,85.89,4.3,99.75,53,3.3,18,No,84.16,HIGH
158214,Zain Banerjee,Marketing,Marketing Executive,87,65.39,95.04,4.6,93.22,51,4.5,16,Yes,89.91,HIGH
945273,Vardaniya Dey,Sales,Sales Executive,59,70.92,82.95,4.6,88.65,42,4.5,5,No,86.68,HIGH
216921,Kismat Kant,HR,Employee Relations,81,81.49,88.19,3.8,77.48,48,3.4,9,No,77.83,HIGH
812942,Kashvi Ahuja,Finance,Accountant,77,72.56,86.28,5.0,73.47,35,3.3,5,No,79.75,HIGH
383779,Hrishita Guha,Finance,Financial Analyst,77,85.41,96.32,3.4,79.38,40,3.4,0,No,78.82,HIGH
947172,Ritvik Kar,IT,Software Engineer,68,90.72,78.87,4.3,74.82,48,3.5,14,No,78.49,HIGH
360465,Kartik Randhawa,HR,Recruitment Specialist,80,90.9,79.01,4.2,92.52,37,4.0,4,No,85.45,HIGH
982370,Aaina Chauhan,IT,Software Engineer,93,71.17,85.89,4.6,94.33,51,3.7,0,No,85.79,HIGH
958725,Dhanuk Dutta,Finance,Accountant,92,61.93,89.57,3.4,80.95,37,3.0,13,No,73.99,MEDIUM
288553,Fateh Yadav,Finance,Accountant,88,60.06,88.87,4.1,99.9,53,3.8,11,No,85.35,HIGH
955218,Madhup Grover,HR,Employee Relations,52,67.48,99.94,3.8,81.24,38,4.7,7,No,85.11,HIGH
542988,Anika Rout,Sales,Account Manager,72,61.0,85.17,4.4,76.67,55,3.9,30,No,79.34,HIGH
276037,Nehmat Sarraf,IT,Cybersecurity Specialist,70,64.87,96.29,4.1,72.16,43,4.7,0,No,82.59,HIGH
451093,Divij Dhar,Finance,Financial Analyst,75,64.56,79.04,4.9,75.51,47,3.5,26,No,78.52,HIGH
994891,Rania Kapadia,Sales,Sales Executive,99,74.47,93.27,3.5,89.08,55,4.1,18,Yes,83.22,HIGH
761004,Himmat Walla,Marketing,Content Strategist,53,65.51,75.84,3.4,70.65,52,3.9,30,No,72.11,MEDIUM
267354,Divyansh Mane,Marketing,Content Strategist,81,88.09,96.21,5.0,70.4,36,4.0,2,No,85.17,HIGH
214673,Sahil Sodhi,Marketing,SEO Specialist,66,86.75,81.42,4.4,91.19,44,3.1,21,No,82.32,HIGH
803478,Ahana  Bala,Marketing,SEO Specialist,65,74.19,96.86,4.8,77.15,43,3.6,24,No,83.54,HIGH
103367,Onkar Bedi,Marketing,SEO Specialist,92,79.7,91.54,4.8,91.91,35,3.7,30,No,87.85,HIGH
964426,Kanav Mammen,Sales,Sales Executive,84,68.25,84.86,3.5,78.2,51,5.0,0,No,81.26,HIGH
487792,Veer Mannan,Marketing,Marketing Executive,81,91.98,98.62,4.6,78.97,35,3.9,16,No,86.61,HIGH
535918,Adira Raman,Finance,Accountant,83,84.46,95.99,3.1,76.63,41,3.4,21,No,76.63,HIGH
524534,Advika Shetty,IT,Software Engineer,88,81.96,96.31,3.0,71.65,45,3.1,3,No,73.35,MEDIUM
355764,Charvi Kara,IT,Data Analyst,59,92.38,87.85,4.7,80.24,51,4.8,21,No,88.88,HIGH
829980,Adah Ravi,IT,Cybersecurity Specialist,70,70.16,83.93,3.1,89.11,51,3.1,21,No,75.34,HIGH
966986,Hridaan Soman,Marketing,Marketing Executive,69,68.07,98.6,3.8,72.8,48,3.9,30,No,79.17,HIGH
988349,Kartik Banik,Sales,Sales Executive,80,65.2,84.5,4.1,78.03,52,4.4,0,No,80.83,HIGH
834139,Lakshay Hans,Marketing,SEO Specialist,73,67.95,76.32,3.3,74.11,51,3.7,20,No,72.29,MEDIUM
696050,Kiara Baria,HR,HR Manager,63,77.68,82.55,4.2,90.01,45,3.2,21,No,80.88,HIGH
166038,Anahi Rana,Marketing,Content Strategist,50,61.67,97.48,3.6,73.15,47,4.5,21,No,80.01,HIGH
215684,Amira Bhattacharyya,Sales,Business Development,53,63.6,90.8,4.4,92.77,42,4.0,17,No,85.95,HIGH
385606,Neelofar Singhal,HR,HR Manager,54,92.36,82.11,4.0,70.09,50,3.7,18,No,77.48,HIGH
172962,Pari Bora,Marketing,Content Strategist,84,67.44,79.15,4.8,70.8,48,4.7,19,No,81.81,HIGH
394198,Heer Manda,Finance,Accountant,94,91.53,88.58,4.4,91.0,41,3.6,16,No,86.17,HIGH
582316,Aradhya Rastogi,Sales,Business Development,51,60.44,99.05,4.7,71.23,42,3.3,4,No,79.22,HIGH
911708,Prisha Ghose,Marketing,SEO Specialist,52,68.72,97.3,3.6,90.3,46,4.8,8,No,87.02,HIGH
152176,Uthkarsh Chaudhari,Finance,Financial Analyst,60,75.4,82.03,4.6,76.18,45,3.4,25,No,78.8,HIGH
374439,Zaina Bhattacharyya,HR,Recruitment Specialist,50,63.52,75.13,4.4,71.86,41,3.4,21,No,74.14,MEDIUM
694891,Zain Samra,Sales,Account Manager,89,60.81,83.85,3.0,76.8,40,3.8,11,No,73.09,MEDIUM
406625,Nishith Rajagopal,HR,Recruitment Specialist,61,91.65,78.77,3.4,96.25,47,4.5,0,No,85.39,HIGH
742879,Kavya Gara,HR,Employee Relations,54,90.6,75.48,3.2,81.24,44,3.5,28,No,75.33,HIGH
728778,Arnav Bhatnagar,Finance,Financial Analyst,100,76.12,85.91,4.5,97.24,53,4.4,15,Yes,89.57,HIGH
950868,Ayesha Dave,Finance,Financial Analyst,66,70.86,91.27,3.2,74.12,49,3.2,4,No,73.18,MEDIUM
254544,Rati Loke,Sales,Account Manager,85,68.22,81.55,4.1,93.93,43,3.6,26,No,82.11,HIGH
318850,Farhan Chada,IT,Software Engineer,61,85.46,76.82,3.5,90.11,39,4.2,10,No,81.74,HIGH
573370,Zeeshan Bajaj,Sales,Account Manager,90,60.8,80.94,3.3,99.48,49,4.6,2,Yes,83.71,HIGH
940884,Nishith Rout,IT,Cybersecurity Specialist,74,81.45,97.57,3.2,79.58,46,4.6,12,No,82.73,HIGH
203931,Shalv Bajaj,IT,Data Analyst,52,87.45,82.72,4.5,86.22,39,4.0,13,No,85.16,HIGH
642094,Sara Kaul,Marketing,Content Strategist,93,83.62,95.61,3.5,97.75,41,4.2,4,Yes,87.61,HIGH
658286,Hansh Samra,IT,Cybersecurity Specialist,61,63.77,98.57,3.3,78.33,39,3.5,18,No,76.79,HIGH
705020,Jayan Tiwari,IT,Software Engineer,85,80.56,88.51,3.2,84.48,48,4.6,3,No,82.3,HIGH
582295,Myra Balasubramanian,HR,Recruitment Specialist,62,61.09,83.79,4.2,96.51,38,5.0,2,No,88.62,HIGH
776797,Khushi Soman,Sales,Sales Executive,63,73.03,84.32,4.9,93.75,42,3.5,21,No,85.89,HIGH
829898,Jiya Grover,Sales,Business Development,95,79.56,89.58,4.5,93.55,55,4.9,4,Yes,91.54,HIGH
779862,Tiya Boase,Finance,Auditor,90,89.16,98.13,4.5,81.51,38,3.1,24,No,83.4,HIGH
251680,Veer Ghose,Sales,Business Development,66,82.73,96.64,4.4,96.94,42,4.3,14,No,91.48,HIGH
521943,Nishith Devi,Marketing,Content Strategist,57,68.65,91.12,3.6,81.25,54,4.8,14,No,83.06,HIGH
288123,Saanvi Sarkar,Finance,Accountant,54,77.79,87.8,4.0,72.05,39,4.2,3,No,79.75,HIGH
902743,Ayesha Tata,IT,Software Engineer,79,81.86,94.45,4.4,80.84,40,4.8,20,No,88.13,HIGH
242992,Fateh Venkatesh,IT,Cybersecurity Specialist,59,70.76,76.73,3.8,83.76,50,4.4,19,No,80.35,HIGH
818722,Mamooty Dasgupta,Finance,Financial Analyst,62,93.13,87.09,4.7,92.25,39,4.8,30,No,92.41,HIGH
984783,Nitara Sharaf,IT,Data Analyst,61,86.1,91.63,4.2,96.49,43,4.4,18,No,90.28,HIGH
189952,Nishith Koshy,HR,Recruitment Specialist,89,94.92,96.61,4.2,76.22,54,3.7,9,No,83.28,HIGH
645549,Neysa Ramakrishnan,Sales,Business Development,66,69.64,91.97,3.8,81.79,49,5.0,5,No,85.1,HIGH
774078,Lakshit Joshi,IT,Software Engineer,92,70.0,78.46,3.2,80.6,53,4.0,5,No,75.67,HIGH
529471,Nakul Chad,Sales,Business Development,94,60.02,95.15,4.8,98.34,45,3.3,19,No,86.93,HIGH
459232,Sana Sura,Marketing,Marketing Executive,85,92.01,95.36,3.1,99.51,45,3.4,25,No,84.13,HIGH
292515,Dhanuk Kamdar,Sales,Sales Executive,73,72.48,85.09,4.5,76.91,38,4.2,10,No,82.14,HIGH
201265,Damini Date,Marketing,Content Strategist,89,70.39,88.22,3.9,73.09,50,3.5,13,No,76.21,HIGH
845074,Krish Gopal,IT,Data Analyst,83,94.0,94.01,4.5,87.44,37,3.3,27,No,85.63,HIGH
834424,Mahika Bala,Marketing,SEO Specialist,66,69.98,87.31,3.7,80.38,35,3.1,9,No,75.77,HIGH
749957,Yashvi Shankar,Sales,Account Manager,95,89.63,88.48,3.4,94.0,43,3.3,4,No,81.66,HIGH
328589,Kartik Ramakrishnan,Marketing,SEO Specialist,68,67.7,91.21,3.2,80.79,35,4.4,21,No,79.65,HIGH
281726,Uthkarsh Kakar,Finance,Financial Analyst,62,91.45,94.96,4.6,72.25,47,3.8,19,No,83.41,HIGH
304341,Gatik Sharaf,Sales,Account Manager,51,81.52,93.68,3.1,74.3,43,5.0,10,No,81.58,HIGH
873474,Jivin Zachariah,Marketing,SEO Specialist,69,91.37,95.19,3.6,85.95,37,3.9,22,No,83.96,HIGH
888575,Indrajit Amble,HR,HR Manager,59,93.55,78.99,4.4,80.93,44,3.7,11,No,81.83,HIGH
261476,Zara Bahri,Marketing,SEO Specialist,97,91.43,85.54,4.6,70.77,36,4.9,18,Yes,85.48,HIGH
663202,Stuvan Sahni,HR,Recruitment Specialist,56,64.45,98.82,3.8,94.33,42,3.7,11,No,84.51,HIGH
277155,Alisha Tella,IT,Data Analyst,93,70.09,81.84,4.9,83.42,47,4.8,2,Yes,87.2,HIGH
207126,Mohanlal Dayal,Finance,Accountant,76,64.75,99.45,4.5,72.12,50,4.9,26,No,85.6,HIGH
210335,Anay Kar,HR,HR Manager,58,76.24,75.29,4.2,79.83,54,3.7,13,No,78.23,HIGH
480908,Khushi Rau,Marketing,SEO Specialist,72,87.36,82.37,4.5,87.96,39,3.3,20,No,82.8,HIGH
851215,Nishith Sehgal,Marketing,Marketing Executive,76,73.38,79.46,4.4,96.89,47,3.6,23,No,84.3,HIGH
941004,Ishita Rajagopal,Finance,Financial Analyst,68,94.41,98.53,4.3,72.07,54,4.9,1,No,87.57,HIGH
161314,Manjari Sami,Marketing,Content Strategist,88,85.6,77.73,3.1,85.59,37,3.4,4,No,75.78,HIGH
933801,Lakshay Apte,Sales,Account Manager,98,90.08,79.34,4.0,81.44,38,4.8,22,Yes,84.51,HIGH
668669,Tiya Acharya,IT,Data Analyst,65,74.33,79.89,4.9,91.16,40,5.0,21,No,90.36,HIGH
803262,Divij Dada,IT,Data Analyst,86,69.84,78.65,4.8,92.09,49,3.8,0,No,84.74,HIGH
263373,Badal Mangat,IT,Software Engineer,51,92.4,89.92,3.5,94.57,48,4.4,4,No,87.2,HIGH
815582,Pihu Kunda,Finance,Accountant,86,65.99,98.44,4.0,70.44,53,3.4,28,No,77.02,HIGH
515014,Mahika Luthra,Marketing,Marketing Executive,74,69.59,82.61,4.0,86.9,35,3.2,17,No,78.35,HIGH
450579,Adah Majumdar,IT,Software Engineer,96,62.24,98.25,4.9,96.04,39,4.7,20,Yes,93.09,HIGH
357862,Vardaniya Batta,IT,Cybersecurity Specialist,64,94.07,97.16,3.1,80.07,44,4.2,2,No,82.06,HIGH
729128,Heer Wali,Sales,Account Manager,97,91.15,80.17,4.4,97.97,40,4.7,30,Yes,90.94,HIGH
774019,Raghav Venkatesh,Sales,Sales Executive,52,66.57,98.54,4.2,76.19,39,4.6,13,No,84.42,HIGH
648788,Manjari Dubey,IT,Cybersecurity Specialist,56,88.77,85.43,4.2,76.66,54,3.6,4,No,80.16,HIGH
509441,Tushar Ranganathan,Sales,Business Development,50,61.66,80.14,4.6,70.85,46,3.2,18,No,74.65,MEDIUM
487626,Gatik Badami,Marketing,SEO Specialist,97,82.62,75.56,3.4,72.06,43,3.0,4,No,70.59,MEDIUM
796440,Ahana  Sathe,Finance,Accountant,90,63.51,76.3,3.9,85.72,36,3.9,28,No,78.53,HIGH
378122,Dhruv Bajaj,Marketing,SEO Specialist,52,81.68,84.31,3.6,82.48,50,4.8,24,No,83.37,HIGH
391797,Yuvaan Chana,Finance,Auditor,96,90.03,82.5,3.6,80.37,48,3.8,11,No,79.21,HIGH
910219,Suhana Sahni,Finance,Accountant,55,88.78,88.81,3.3,94.9,54,4.7,11,No,87.11,HIGH
975730,Arnav Chaudhry,Finance,Auditor,77,70.99,86.79,4.0,94.65,50,4.2,3,No,85.65,HIGH
745704,Saksham Ratti,HR,Employee Relations,82,87.34,88.44,3.1,89.46,51,3.9,11,No,81.26,HIGH
998605,Sumer Sha,IT,Cybersecurity Specialist,80,80.82,87.53,4.1,92.55,50,3.9,18,No,85.35,HIGH
454551,Pranay Toor,Sales,Business Development,90,66.24,96.26,3.3,73.95,55,5.0,26,Yes,81.26,HIGH
248037,Stuvan Kapoor,IT,Cybersecurity Specialist,84,74.98,90.71,3.3,87.07,44,4.3,0,No,82.16,HIGH
826954,Jiya Gara,Marketing,Content Strategist,81,85.61,94.38,3.1,81.02,42,5.0,18,No,84.14,HIGH
819942,Jiya Sami,Sales,Business Development,72,85.28,88.73,4.1,77.72,44,3.2,2,No,78.79,HIGH
494125,Kimaya Bhalla,Marketing,SEO Specialist,95,86.93,76.93,3.5,95.14,41,3.0,26,No,78.62,HIGH
974487,Keya Bumb,IT,Data Analyst,90,87.33,93.05,3.5,99.31,48,3.6,15,No,85.54,HIGH
141601,Rati Batta,Finance,Financial Analyst,85,72.62,81.38,3.2,90.71,51,4.6,29,No,81.95,HIGH
402021,Kiara Tandon,HR,Recruitment Specialist,61,90.62,81.58,3.8,90.23,54,4.2,3,No,84.45,HIGH
895201,Charvi Karan,Marketing,Marketing Executive,51,76.65,78.81,5.0,80.35,42,3.4,25,No,81.13,HIGH
799217,Veer Sani,Finance,Financial Analyst,79,66.91,89.67,3.7,81.48,54,3.8,14,No,79.07,HIGH
355668,Hansh Bali,Finance,Financial Analyst,96,93.89,93.42,3.5,85.3,53,3.0,11,No,79.66,HIGH
736430,Divij Kurian,Sales,Business Development,82,91.87,96.03,3.5,75.14,49,3.2,27,No,77.74,HIGH
917326,Armaan Bhakta,IT,Data Analyst,96,81.12,99.01,4.8,85.89,55,3.4,1,No,86.48,HIGH
384302,Mannat Varkey,Marketing,Marketing Executive,63,73.95,86.07,4.5,99.81,42,3.7,29,No,87.35,HIGH
733720,Zain Sur,Sales,Business Development,86,94.42,75.78,3.3,95.54,53,5.0,1,Yes,86.46,HIGH
200768,Zaina Dutta,Marketing,Marketing Executive,98,79.43,94.37,4.0,89.24,38,3.2,10,No,82.39,HIGH
621993,Ayesha Zacharia,IT,Cybersecurity Specialist,54,79.45,77.14,4.8,87.3,46,4.0,17,No,84.76,HIGH
755521,Umang Basu,HR,Employee Relations,80,86.33,82.34,3.5,89.36,49,4.7,15,No,84.71,HIGH
745851,Navya Swamy,IT,Software Engineer,72,73.06,90.16,4.9,77.22,51,4.5,23,No,86.1,HIGH
937038,Miraan Karan,Sales,Business Development,96,80.11,81.5,3.1,82.42,36,4.4,26,Yes,79.04,HIGH
588709,Vedika Karnik,Sales,Sales Executive,53,75.36,76.53,3.4,96.21,50,4.5,4,No,83.3,HIGH
942288,Ira Gokhale,Sales,Business Development,73,93.87,86.64,3.4,70.84,36,3.6,18,No,75.97,HIGH
965059,Nayantara Chakrabarti,HR,Recruitment Specialist,96,88.12,90.16,3.6,81.36,40,3.4,29,No,79.25,HIGH
544630,Hansh Manda,IT,Data Analyst,74,68.5,76.43,3.6,82.21,44,5.0,10,No,81.2,HIGH
277711,Seher Uppal,Finance,Accountant,94,94.19,78.77,5.0,75.44,55,4.1,5,Yes,84.2,HIGH
288469,Madhav Randhawa,IT,Data Analyst,89,76.11,96.2,4.7,70.51,52,4.3,9,Yes,84.0,HIGH
162230,Umang Kapur,Sales,Business Development,89,67.18,82.28,4.4,99.62,45,4.0,18,No,86.66,HIGH
119844,Pranay Swaminathan,Finance,Auditor,97,64.41,81.82,3.2,89.68,35,4.1,6,Yes,78.91,HIGH
168043,Vedika Chaudhari,IT,Cybersecurity Specialist,86,70.24,97.27,4.2,72.96,36,4.7,10,Yes,83.97,HIGH
381819,Manikya Ravel,Sales,Sales Executive,77,83.58,97.72,3.2,92.64,40,3.3,26,No,81.69,HIGH
832827,Kiaan Majumdar,Finance,Accountant,92,66.85,95.78,4.4,94.94,49,4.0,0,No,87.92,HIGH
641315,Anya Dugar,Marketing,Marketing Executive,76,88.04,77.68,3.5,94.58,48,4.2,23,No,83.51,HIGH
221239,Badal Bal,Sales,Account Manager,69,70.35,75.84,3.6,86.64,40,3.5,5,No,76.6,HIGH
402377,Kimaya Kara,Sales,Business Development,51,72.99,78.19,4.3,87.46,39,3.0,6,No,78.38,HIGH
799916,Zaina Mangat,HR,Employee Relations,85,92.0,98.81,4.3,97.01,43,4.0,20,No,91.26,HIGH
809020,Samar Shankar,Sales,Sales Executive,75,83.43,99.94,3.5,75.94,38,3.5,28,No,79.11,HIGH
997808,Gokul Sahota,Marketing,Content Strategist,72,92.76,95.33,4.2,86.88,55,5.0,24,No,91.21,HIGH
366596,Sumer Bhatt,Finance,Financial Analyst,65,89.75,98.77,4.9,82.95,55,4.7,12,No,92.01,HIGH
281969,Divit Sodhi,IT,Software Engineer,59,84.48,95.34,4.3,73.02,47,3.9,24,No,82.22,HIGH
197024,Mannat Swamy,HR,Recruitment Specialist,97,90.95,96.87,3.2,84.85,53,4.3,13,Yes,83.92,HIGH
285447,Mamooty Kannan,Sales,Account Manager,96,88.12,97.29,4.9,98.77,35,4.7,29,Yes,96.3,HIGH
398601,Priyansh Bir,Finance,Auditor,87,70.49,75.59,3.3,73.42,53,4.0,14,No,73.39,MEDIUM
650966,Kashvi Barad,HR,Employee Relations,64,81.13,79.07,4.6,96.63,41,3.6,25,No,85.72,HIGH
415568,Manjari Devi,Marketing,Marketing Executive,59,80.17,76.09,4.3,99.94,37,3.5,0,No,84.42,HIGH
193509,Bhamini Saran,Marketing,Content Strategist,77,89.32,96.53,3.5,87.41,37,4.6,2,No,86.86,HIGH
289849,Ojas Shah,HR,HR Manager,93,90.12,96.29,4.8,70.51,48,4.9,28,Yes,88.22,HIGH
795903,Aaina Vyas,HR,Recruitment Specialist,61,91.1,96.19,4.0,78.2,44,4.3,3,No,85.01,HIGH
406677,Anaya Ram,HR,HR Manager,99,72.1,97.29,3.4,98.61,53,4.9,28,Yes,89.45,HIGH
709372,Aradhya Ghosh,IT,Data Analyst,64,79.25,87.33,3.0,79.82,54,4.3,0,No,78.54,HIGH
257403,Heer Ram,HR,Recruitment Specialist,57,66.79,90.47,3.3,90.56,46,4.3,0,No,82.34,HIGH
951348,Reyansh Sankaran,Marketing,Content Strategist,71,86.19,86.7,4.1,96.78,47,4.3,30,No,88.59,HIGH
557824,Anay Kothari,Finance,Accountant,79,81.67,83.12,4.7,95.37,45,4.4,6,No,89.8,HIGH
283137,Anay Gara,Sales,Business Development,76,88.54,92.4,4.3,83.46,37,3.0,6,No,81.57,HIGH
541829,Trisha Batra,Marketing,Content Strategist,76,63.76,96.59,3.1,81.24,51,3.1,1,No,74.87,MEDIUM
338202,Rasha Deshpande,HR,Recruitment Specialist,62,77.84,93.31,4.4,74.95,47,4.5,16,No,84.53,HIGH
930806,Rohan Jaggi,Finance,Financial Analyst,74,84.21,88.22,3.8,73.89,52,4.9,29,No,83.03,HIGH
132187,Armaan Gara,Sales,Business Development,84,83.61,84.64,3.2,95.22,41,4.3,4,No,83.86,HIGH
227704,Gokul Kamdar,HR,HR Manager,78,64.0,75.75,4.1,75.71,49,3.0,6,No,72.66,MEDIUM
804659,Miraya Bhat,HR,HR Manager,82,83.17,89.62,3.5,79.13,40,3.8,0,No,79.18,HIGH
274246,Anaya Rana,HR,Recruitment Specialist,82,94.36,76.02,3.9,76.0,47,3.3,1,No,76.24,HIGH
383483,Ishaan Goel,Finance,Auditor,96,84.77,86.72,3.7,70.3,41,4.1,28,Yes,78.11,HIGH
949218,Mannat Choudhury,IT,Software Engineer,55,87.69,78.35,4.2,84.61,45,3.5,26,No,80.62,HIGH
862029,Heer Tara,HR,Employee Relations,68,90.72,90.17,4.4,97.05,39,3.5,25,No,87.82,HIGH
291107,Pihu Sheth,IT,Cybersecurity Specialist,85,79.87,94.92,4.9,74.9,45,4.1,9,No,85.44,HIGH
543111,Inaaya  Sane,IT,Software Engineer,100,74.52,97.04,4.4,82.64,46,4.5,11,Yes,87.25,HIGH
755709,Aarna Kakar,Sales,Business Development,70,65.11,86.18,4.1,90.61,45,4.1,10,No,83.73,HIGH
663449,Miraan Ramaswamy,Marketing,SEO Specialist,95,73.83,86.48,3.0,93.52,44,4.4,28,Yes,82.34,HIGH
290729,Sana Cherian,Marketing,Content Strategist,72,83.52,88.48,3.8,98.34,36,3.9,24,No,86.35,HIGH
961300,Sumer Swaminathan,Sales,Business Development,76,60.12,95.76,4.8,88.72,43,4.8,8,No,90.18,HIGH
232977,Zain Kalla,Sales,Sales Executive,80,76.23,86.22,4.3,98.27,47,4.4,10,No,89.15,HIGH
916530,Kartik Saraf,Sales,Account Manager,66,83.37,86.69,4.0,95.46,52,3.3,11,No,83.51,HIGH
260061,Indrans Dara,Sales,Sales Executive,98,74.36,90.87,4.0,77.73,48,3.3,18,No,78.13,HIGH
177090,Zoya Wali,Finance,Auditor,99,77.28,91.44,4.6,74.89,43,3.0,10,No,78.88,HIGH
622711,Kismat Yohannan,IT,Data Analyst,88,91.3,75.36,3.9,74.87,54,4.9,12,Yes,81.86,HIGH
784817,Indranil Brahmbhatt,Sales,Sales Executive,83,89.41,98.91,4.8,77.04,47,4.7,18,No,89.84,HIGH
501214,Sumer Swamy,HR,Recruitment Specialist,57,78.22,95.6,3.7,71.12,41,3.9,8,No,78.68,HIGH
426228,Lavanya Thakkar,Finance,Auditor,100,62.65,76.84,3.1,86.22,41,4.5,22,Yes,77.9,HIGH
194039,Indranil Rau,HR,HR Manager,79,64.23,76.08,4.0,97.84,53,3.4,30,No,80.59,HIGH
126871,Uthkarsh Joshi,Sales,Account Manager,58,87.83,87.97,4.9,95.34,38,4.3,22,No,91.78,HIGH
505071,Badal Raja,HR,Recruitment Specialist,80,75.55,76.44,4.9,76.7,36,3.7,21,No,80.25,HIGH
674045,Ayesha Divan,Finance,Auditor,72,89.78,91.59,4.5,79.4,36,4.6,28,No,87.52,HIGH
918665,Adah Dara,Sales,Business Development,87,71.76,84.21,3.1,88.25,35,3.5,19,No,76.89,HIGH
393484,Lakshit Kannan,IT,Software Engineer,90,69.04,89.72,4.2,87.04,42,4.0,6,No,83.76,HIGH
448359,Advik Tara,IT,Cybersecurity Specialist,85,86.81,78.35,3.5,82.22,40,3.8,16,No,78.22,HIGH
897753,Aradhya Dhingra,IT,Software Engineer,82,76.73,93.71,3.2,78.61,44,3.4,2,No,76.4,HIGH
265525,Misha Dixit,Marketing,Marketing Executive,81,87.97,89.2,4.9,93.53,43,4.9,16,No,93.9,HIGH
568662,Nakul Maharaj,Sales,Business Development,79,94.29,84.05,3.4,87.2,47,4.6,11,No,84.4,HIGH
213349,Sana Goda,Sales,Sales Executive,54,79.33,88.08,3.7,99.08,44,4.2,10,No,86.87,HIGH
886394,Aniruddh Sathe,Marketing,Content Strategist,53,84.57,82.76,3.0,97.42,36,4.1,20,No,82.64,HIGH
323829,Nishith Dhar,Marketing,SEO Specialist,55,83.29,97.13,3.6,86.25,38,4.2,15,No,84.83,HIGH
225689,Veer Kurian,HR,Employee Relations,77,88.91,93.05,3.3,94.78,41,4.6,29,No,87.54,HIGH
483986,Yakshit Agrawal,Finance,Auditor,61,84.35,89.95,3.3,71.31,53,4.1,0,No,77.42,HIGH
186868,Samar Chatterjee,Marketing,Marketing Executive,80,64.93,96.54,3.3,86.84,47,3.6,21,No,79.45,HIGH
981385,Saanvi Salvi,HR,Recruitment Specialist,73,69.48,78.91,4.2,87.13,51,3.6,27,No,80.07,HIGH
772849,Khushi Kala,Marketing,Marketing Executive,73,64.77,81.71,4.1,79.82,40,5.0,13,No,83.16,HIGH
522029,Ivana Rout,IT,Data Analyst,60,68.54,95.63,4.9,95.98,55,4.5,26,No,92.37,HIGH
861582,Kiaan Rana,Sales,Sales Executive,58,70.82,93.52,3.6,74.5,54,4.3,5,No,79.74,HIGH
648545,Divij Sahni,Sales,Sales Executive,84,82.72,76.55,4.1,75.77,41,4.6,11,No,81.11,HIGH
116007,Dharmajan Karpe,Marketing,SEO Specialist,50,89.21,88.87,4.1,99.63,39,4.1,25,No,89.38,HIGH
387250,Vedika Bahl,HR,Recruitment Specialist,61,75.58,84.37,4.2,88.93,55,4.1,7,No,84.31,HIGH
